train_id,train_type,station,scheduled_arrival,actual_arrival,scheduled_departure,actual_departure,delay_minutes,platform_used,track_used,position_meters,timestamp
SU-048,Superfast,Tambaram,2024-01-15 09:00:30,2024-01-15 09:00:30,2024-01-15 09:09:30,2024-01-15 09:09:30,0.0,3,Central,23302.444149052702,2024-01-15 09:00:30
SU-048,Superfast,Katpadi Junction,2024-01-15 09:15:00,2024-01-15 09:15:00,2024-01-15 09:25:00,2024-01-15 09:25:00,0.0,3,Central,45725.78349012306,2024-01-15 09:15:00
SU-048,Superfast,Katpadi Junction,2024-01-15 09:15:30,2024-01-15 09:15:30,2024-01-15 09:24:30,2024-01-15 09:24:30,0.0,1,Central,46981.70584960065,2024-01-15 09:15:30
SU-048,Superfast,Katpadi Junction,2024-01-15 09:30:00,2024-01-15 09:30:00,2024-01-15 09:35:00,2024-01-15 09:35:00,0.0,2,Central,48240.132316622,2024-01-15 09:30:00
SU-048,Superfast,Katpadi Junction,2024-01-15 09:30:30,2024-01-15 09:30:30,2024-01-15 09:35:30,2024-01-15 09:35:30,0.0,4,Central,49489.941504764894,2024-01-15 09:30:30
SU-048,Superfast,Perambur,2024-01-15 09:45:00,2024-01-15 09:45:00,2024-01-15 09:50:00,2024-01-15 09:50:00,0.0,4,Central,50751.76725311703,2024-01-15 09:45:00
SU-048,Superfast,Perambur,2024-01-15 09:45:30,2024-01-15 09:45:30,2024-01-15 09:55:30,2024-01-15 09:55:30,0.0,1,Central,52008.84667409632,2024-01-15 09:45:30
SU-048,Superfast,Tambaram,2024-01-15 10:00:00,2024-01-15 10:00:00,2024-01-15 10:07:00,2024-01-15 10:07:00,0.0,2,Central,29698.456962485805,2024-01-15 10:00:00
SU-048,Superfast,Perambur,2024-01-15 10:00:30,2024-01-15 10:00:30,2024-01-15 10:09:30,2024-01-15 10:09:30,0.0,2,Central,54525.03274648879,2024-01-15 10:00:30
SU-048,Superfast,Perambur,2024-01-15 10:15:00,2024-01-15 10:15:00,2024-01-15 10:22:00,2024-01-15 10:22:00,0.0,1,Central,55788.64288818528,2024-01-15 10:15:00
SU-048,Superfast,Perambur,2024-01-15 10:15:30,2024-01-15 10:15:30,2024-01-15 10:21:30,2024-01-15 10:21:30,0.0,1,Central,57051.41723130829,2024-01-15 10:15:30
SU-048,Superfast,Perambur,2024-01-15 10:30:00,2024-01-15 10:30:00,2024-01-15 10:36:00,2024-01-15 10:36:00,0.0,4,Central,58324.66797930922,2024-01-15 10:30:00
SU-048,Superfast,Perambur,2024-01-15 10:30:30,2024-01-15 10:30:30,2024-01-15 10:36:30,2024-01-15 10:36:30,0.0,4,Central,59613.83645340389,2024-01-15 10:30:30
SU-048,Superfast,Perambur,2024-01-15 10:45:00,2024-01-15 10:45:00,2024-01-15 10:54:00,2024-01-15 10:54:00,0.0,2,Central,60897.81379984795,2024-01-15 10:45:00
SU-048,Superfast,Perambur,2024-01-15 10:45:30,2024-01-15 10:45:30,2024-01-15 10:52:30,2024-01-15 10:52:30,0.0,3,Central,62171.73181584063,2024-01-15 10:45:30
SU-048,Superfast,Katpadi Junction,2024-01-15 11:00:00,2024-01-15 11:00:00,2024-01-15 11:08:00,2024-01-15 11:08:00,0.0,3,Central,36807.34801227899,2024-01-15 11:00:00
SU-048,Superfast,Perambur,2024-01-15 11:00:30,2024-01-15 11:00:30,2024-01-15 11:10:30,2024-01-15 11:10:30,0.0,2,Central,64727.92944497818,2024-01-15 11:00:30
SU-048,Superfast,Perambur,2024-01-15 11:10:00,2024-01-15 11:15:00,2024-01-15 11:15:00,2024-01-15 11:20:00,5.0,3,Central,66006.73730299417,2024-01-15 11:15:00
SU-048,Superfast,Perambur,2024-01-15 11:10:30,2024-01-15 11:15:30,2024-01-15 11:19:30,2024-01-15 11:24:30,5.0,3,Central,66006.73730299417,2024-01-15 11:15:30
SU-048,Superfast,Perambur,2024-01-15 11:25:00,2024-01-15 11:30:00,2024-01-15 11:35:00,2024-01-15 11:40:00,5.0,4,Central,66006.73730299417,2024-01-15 11:30:00
SU-048,Superfast,Katpadi Junction,2024-01-15 11:25:30,2024-01-15 11:30:30,2024-01-15 11:32:30,2024-01-15 11:37:30,5.0,1,Central,40848.98799504536,2024-01-15 11:30:30
SU-048,Superfast,Katpadi Junction,2024-01-15 11:40:00,2024-01-15 11:45:00,2024-01-15 11:45:00,2024-01-15 11:50:00,5.0,4,Central,41450.65765135398,2024-01-15 11:45:00
SU-048,Superfast,Katpadi Junction,2024-01-15 11:40:30,2024-01-15 11:45:30,2024-01-15 11:45:30,2024-01-15 11:50:30,5.0,3,Central,43104.57811898919,2024-01-15 11:45:30
SU-048,Superfast,Velachery,2024-01-15 11:55:00,2024-01-15 12:00:00,2024-01-15 12:00:00,2024-01-15 12:05:00,5.0,1,Central,71157.10189116152,2024-01-15 12:00:00
SU-048,Superfast,Velachery,2024-01-15 11:55:30,2024-01-15 12:00:30,2024-01-15 12:00:30,2024-01-15 12:05:30,5.0,4,Central,72445.40567496633,2024-01-15 12:00:30
SU-048,Superfast,Velachery,2024-01-15 12:10:00,2024-01-15 12:15:00,2024-01-15 12:16:00,2024-01-15 12:21:00,5.0,2,Central,73719.48244941932,2024-01-15 12:15:00
SU-048,Superfast,Velachery,2024-01-15 12:08:30,2024-01-15 12:15:30,2024-01-15 12:16:30,2024-01-15 12:23:30,7.0,1,Central,75001.18478923042,2024-01-15 12:15:30
SU-048,Superfast,Velachery,2024-01-15 12:23:00,2024-01-15 12:30:00,2024-01-15 12:30:00,2024-01-15 12:37:00,7.0,4,Central,75001.18478923042,2024-01-15 12:30:00
SU-048,Superfast,Velachery,2024-01-15 12:23:30,2024-01-15 12:30:30,2024-01-15 12:33:30,2024-01-15 12:40:30,7.0,3,Central,76277.40437917071,2024-01-15 12:30:30
SU-048,Superfast,Velachery,2024-01-15 12:38:00,2024-01-15 12:45:00,2024-01-15 12:45:00,2024-01-15 12:52:00,7.0,3,Central,77565.00213331428,2024-01-15 12:45:00
SU-048,Superfast,Velachery,2024-01-15 12:38:30,2024-01-15 12:45:30,2024-01-15 12:48:30,2024-01-15 12:55:30,7.0,2,Central,78861.4108328846,2024-01-15 12:45:30
SU-048,Superfast,Velachery,2024-01-15 12:53:00,2024-01-15 13:00:00,2024-01-15 13:00:00,2024-01-15 13:07:00,7.0,3,Central,80166.6906400943,2024-01-15 13:00:00
SU-048,Superfast,Velachery,2024-01-15 12:53:30,2024-01-15 13:00:30,2024-01-15 13:01:30,2024-01-15 13:08:30,7.0,1,Central,81460.18990390962,2024-01-15 13:00:30
SU-048,Superfast,Velachery,2024-01-15 13:08:00,2024-01-15 13:15:00,2024-01-15 13:14:00,2024-01-15 13:21:00,7.0,2,Central,82753.16537279941,2024-01-15 13:15:00
SU-048,Superfast,Velachery,2024-01-15 13:08:30,2024-01-15 13:15:30,2024-01-15 13:14:30,2024-01-15 13:21:30,7.0,2,Central,84044.30805552113,2024-01-15 13:15:30
SU-048,Superfast,Katpadi Junction,2024-01-15 13:23:00,2024-01-15 13:30:00,2024-01-15 13:31:00,2024-01-15 13:38:00,7.0,1,Central,36739.99069785082,2024-01-15 13:30:00
SU-048,Superfast,Velachery,2024-01-15 13:23:30,2024-01-15 13:30:30,2024-01-15 13:33:30,2024-01-15 13:40:30,7.0,1,Central,86663.83066793196,2024-01-15 13:30:30
SU-048,Superfast,Velachery,2024-01-15 13:38:00,2024-01-15 13:45:00,2024-01-15 13:43:00,2024-01-15 13:50:00,7.0,4,Central,87965.62405293134,2024-01-15 13:45:00
SU-048,Superfast,Velachery,2024-01-15 13:38:30,2024-01-15 13:45:30,2024-01-15 13:44:30,2024-01-15 13:51:30,7.0,2,Central,89265.69098472949,2024-01-15 13:45:30
SU-048,Superfast,Sullurupeta,2024-01-15 13:53:00,2024-01-15 14:00:00,2024-01-15 13:58:00,2024-01-15 14:05:00,7.0,4,Central,90574.39320480856,2024-01-15 14:00:00
SU-048,Superfast,Sullurupeta,2024-01-15 13:53:30,2024-01-15 14:00:30,2024-01-15 14:01:30,2024-01-15 14:08:30,7.0,3,Central,91881.74159318264,2024-01-15 14:00:30
SU-048,Superfast,Sullurupeta,2024-01-15 14:08:00,2024-01-15 14:15:00,2024-01-15 14:13:00,2024-01-15 14:20:00,7.0,4,Central,92000.0,2024-01-15 14:15:00
SU-048,Superfast,Sullurupeta,2024-01-15 14:08:30,2024-01-15 14:15:30,2024-01-15 14:16:30,2024-01-15 14:23:30,7.0,3,Central,90699.53335809146,2024-01-15 14:15:30
SU-048,Superfast,Velachery,2024-01-15 14:23:00,2024-01-15 14:30:00,2024-01-15 14:30:00,2024-01-15 14:37:00,7.0,2,Central,89387.93646001074,2024-01-15 14:30:00
SU-048,Superfast,Velachery,2024-01-15 14:23:30,2024-01-15 14:30:30,2024-01-15 14:28:30,2024-01-15 14:35:30,7.0,2,Central,88078.61367837912,2024-01-15 14:30:30
SU-048,Superfast,Velachery,2024-01-15 14:38:00,2024-01-15 14:45:00,2024-01-15 14:46:00,2024-01-15 14:53:00,7.0,2,Central,86781.68126206327,2024-01-15 14:45:00
SU-048,Superfast,Velachery,2024-01-15 14:38:30,2024-01-15 14:45:30,2024-01-15 14:45:30,2024-01-15 14:52:30,7.0,2,Central,85494.2259991806,2024-01-15 14:45:30
SU-048,Superfast,Tambaram,2024-01-15 14:53:00,2024-01-15 15:00:00,2024-01-15 15:02:00,2024-01-15 15:09:00,7.0,2,Central,21266.257117594272,2024-01-15 15:00:00
SU-048,Superfast,Velachery,2024-01-15 14:53:30,2024-01-15 15:00:30,2024-01-15 15:01:30,2024-01-15 15:08:30,7.0,2,Central,82928.23749018651,2024-01-15 15:00:30
SU-048,Superfast,Velachery,2024-01-15 15:08:00,2024-01-15 15:15:00,2024-01-15 15:14:00,2024-01-15 15:21:00,7.0,1,Central,81650.35340450499,2024-01-15 15:15:00
SU-048,Superfast,Velachery,2024-01-15 15:08:30,2024-01-15 15:15:30,2024-01-15 15:13:30,2024-01-15 15:20:30,7.0,2,Central,80363.03252411532,2024-01-15 15:15:30
SU-048,Superfast,Velachery,2024-01-15 15:23:00,2024-01-15 15:30:00,2024-01-15 15:30:00,2024-01-15 15:37:00,7.0,3,Central,79088.44424793073,2024-01-15 15:30:00
SU-048,Superfast,Velachery,2024-01-15 15:23:30,2024-01-15 15:30:30,2024-01-15 15:30:30,2024-01-15 15:37:30,7.0,1,Central,77806.01290791284,2024-01-15 15:30:30
SU-048,Superfast,Velachery,2024-01-15 15:35:18,2024-01-15 15:45:00,2024-01-15 15:42:18,2024-01-15 15:52:00,9.7,3,Central,76539.17127746191,2024-01-15 15:45:00
SU-048,Superfast,Velachery,2024-01-15 15:35:48,2024-01-15 15:45:30,2024-01-15 15:41:48,2024-01-15 15:51:30,9.7,2,Central,76539.17127746191,2024-01-15 15:45:30
SU-048,Superfast,Velachery,2024-01-15 15:50:18,2024-01-15 16:00:00,2024-01-15 15:55:18,2024-01-15 16:05:00,9.7,3,Central,76539.17127746191,2024-01-15 16:00:00
SU-048,Superfast,Velachery,2024-01-15 15:50:48,2024-01-15 16:00:30,2024-01-15 15:55:48,2024-01-15 16:05:30,9.7,1,Central,75263.7094300541,2024-01-15 16:00:30
SU-048,Superfast,Velachery,2024-01-15 16:05:18,2024-01-15 16:15:00,2024-01-15 16:15:18,2024-01-15 16:25:00,9.7,2,Central,74003.77992475883,2024-01-15 16:15:00
SU-048,Superfast,Chennai Central(MGR),2024-01-15 16:05:48,2024-01-15 16:15:30,2024-01-15 16:15:48,2024-01-15 16:25:30,9.7,4,Central,7163.895184648201,2024-01-15 16:15:30
SU-048,Superfast,Velachery,2024-01-15 16:20:18,2024-01-15 16:30:00,2024-01-15 16:25:18,2024-01-15 16:35:00,9.7,3,Central,71478.37916425268,2024-01-15 16:30:00
SU-048,Superfast,Velachery,2024-01-15 16:20:48,2024-01-15 16:30:30,2024-01-15 16:25:48,2024-01-15 16:35:30,9.7,3,Central,70206.88889276597,2024-01-15 16:30:30
SU-048,Superfast,Perambur,2024-01-15 16:35:18,2024-01-15 16:45:00,2024-01-15 16:44:18,2024-01-15 16:54:00,9.7,3,Central,68949.01578506072,2024-01-15 16:45:00
SU-048,Superfast,Perambur,2024-01-15 16:35:48,2024-01-15 16:45:30,2024-01-15 16:45:48,2024-01-15 16:55:30,9.7,3,Central,67701.51929898853,2024-01-15 16:45:30
SU-048,Superfast,Perambur,2024-01-15 16:45:27,2024-01-15 17:00:00,2024-01-15 16:52:27,2024-01-15 17:07:00,14.55,2,Central,66467.44609785278,2024-01-15 17:00:00
SU-048,Superfast,Perambur,2024-01-15 16:45:57,2024-01-15 17:00:30,2024-01-15 16:52:57,2024-01-15 17:07:30,14.55,1,Central,65240.5483980106,2024-01-15 17:00:30
SU-048,Superfast,Chennai Egmore,2024-01-15 17:00:27,2024-01-15 17:15:00,2024-01-15 17:06:27,2024-01-15 17:21:00,14.55,4,Central,11050.501796415314,2024-01-15 17:15:00
SU-048,Superfast,Chennai Egmore,2024-01-15 17:00:57,2024-01-15 17:15:30,2024-01-15 17:08:57,2024-01-15 17:23:30,14.55,1,Central,10720.648679495607,2024-01-15 17:15:30
SU-048,Superfast,Perambur,2024-01-15 17:15:27,2024-01-15 17:30:00,2024-01-15 17:22:27,2024-01-15 17:37:00,14.55,2,Central,61517.65509965222,2024-01-15 17:30:00
SU-048,Superfast,Perambur,2024-01-15 17:15:57,2024-01-15 17:30:30,2024-01-15 17:25:57,2024-01-15 17:40:30,14.55,3,Central,60272.604468246354,2024-01-15 17:30:30
SU-048,Superfast,Perambur,2024-01-15 17:30:27,2024-01-15 17:45:00,2024-01-15 17:38:27,2024-01-15 17:53:00,14.55,2,Central,59016.73909705252,2024-01-15 17:45:00
SU-048,Superfast,Perambur,2024-01-15 17:30:57,2024-01-15 17:45:30,2024-01-15 17:39:57,2024-01-15 17:54:30,14.55,2,Central,57754.07116141646,2024-01-15 17:45:30
PA-049,Passenger,Katpadi Junction,2024-01-15 06:00:00,2024-01-15 06:00:00,2024-01-15 06:07:00,2024-01-15 06:07:00,0.0,11,Central,32242.389174995704,2024-01-15 06:00:00
PA-049,Passenger,Katpadi Junction,2024-01-15 06:00:30,2024-01-15 06:00:30,2024-01-15 06:10:30,2024-01-15 06:10:30,0.0,8,Central,32878.06391095073,2024-01-15 06:00:30
PA-049,Passenger,Katpadi Junction,2024-01-15 06:15:00,2024-01-15 06:15:00,2024-01-15 06:23:00,2024-01-15 06:23:00,0.0,11,Central,33526.32737254242,2024-01-15 06:15:00
PA-049,Passenger,Chennai Central(MGR),2024-01-15 06:15:30,2024-01-15 06:15:30,2024-01-15 06:24:30,2024-01-15 06:24:30,0.0,9,Central,8170.420912569316,2024-01-15 06:15:30
PA-049,Passenger,Katpadi Junction,2024-01-15 06:30:00,2024-01-15 06:30:00,2024-01-15 06:39:00,2024-01-15 06:39:00,0.0,10,Central,34834.41884569667,2024-01-15 06:30:00
PA-049,Passenger,Katpadi Junction,2024-01-15 06:30:30,2024-01-15 06:30:30,2024-01-15 06:40:30,2024-01-15 06:40:30,0.0,11,Central,35488.568660893834,2024-01-15 06:30:30
PA-049,Passenger,Katpadi Junction,2024-01-15 06:45:00,2024-01-15 06:45:00,2024-01-15 06:55:00,2024-01-15 06:55:00,0.0,8,Central,36137.45051059893,2024-01-15 06:45:00
PA-049,Passenger,Katpadi Junction,2024-01-15 06:45:30,2024-01-15 06:45:30,2024-01-15 06:54:30,2024-01-15 06:54:30,0.0,9,Central,36796.69668057281,2024-01-15 06:45:30
PA-049,Passenger,Katpadi Junction,2024-01-15 07:00:00,2024-01-15 07:00:00,2024-01-15 07:06:00,2024-01-15 07:06:00,0.0,11,Central,37464.72247648807,2024-01-15 07:00:00
PA-049,Passenger,Katpadi Junction,2024-01-15 07:00:30,2024-01-15 07:00:30,2024-01-15 07:08:30,2024-01-15 07:08:30,0.0,9,Central,38117.533924200136,2024-01-15 07:00:30
PA-049,Passenger,Katpadi Junction,2024-01-15 07:15:00,2024-01-15 07:15:00,2024-01-15 07:20:00,2024-01-15 07:20:00,0.0,10,Central,38764.88972723144,2024-01-15 07:15:00
PA-049,Passenger,Katpadi Junction,2024-01-15 07:15:30,2024-01-15 07:15:30,2024-01-15 07:20:30,2024-01-15 07:20:30,0.0,9,Central,39423.76853448967,2024-01-15 07:15:30
PA-049,Passenger,Katpadi Junction,2024-01-15 07:30:00,2024-01-15 07:30:00,2024-01-15 07:40:00,2024-01-15 07:40:00,0.0,10,Central,40066.68336721165,2024-01-15 07:30:00
PA-049,Passenger,Katpadi Junction,2024-01-15 07:30:30,2024-01-15 07:30:30,2024-01-15 07:36:30,2024-01-15 07:36:30,0.0,8,Central,40693.71744031146,2024-01-15 07:30:30
PA-049,Passenger,Katpadi Junction,2024-01-15 07:45:00,2024-01-15 07:45:00,2024-01-15 07:55:00,2024-01-15 07:55:00,0.0,10,Central,41304.983930231465,2024-01-15 07:45:00
PA-049,Passenger,Katpadi Junction,2024-01-15 07:45:30,2024-01-15 07:45:30,2024-01-15 07:54:30,2024-01-15 07:54:30,0.0,9,Central,41900.86212534707,2024-01-15 07:45:30
PA-049,Passenger,Katpadi Junction,2024-01-15 08:00:00,2024-01-15 08:00:00,2024-01-15 08:08:00,2024-01-15 08:08:00,0.0,11,Central,42508.29116521914,2024-01-15 08:00:00
PA-049,Passenger,Katpadi Junction,2024-01-15 08:00:30,2024-01-15 08:00:30,2024-01-15 08:06:30,2024-01-15 08:06:30,0.0,8,Central,43123.415228490725,2024-01-15 08:00:30
PA-049,Passenger,Katpadi Junction,2024-01-15 08:15:00,2024-01-15 08:15:00,2024-01-15 08:22:00,2024-01-15 08:22:00,0.0,8,Central,43734.42465059557,2024-01-15 08:15:00
PA-049,Passenger,Katpadi Junction,2024-01-15 08:15:30,2024-01-15 08:15:30,2024-01-15 08:23:30,2024-01-15 08:23:30,0.0,11,Central,44350.509719228765,2024-01-15 08:15:30
PA-049,Passenger,Katpadi Junction,2024-01-15 08:27:45,2024-01-15 08:30:00,2024-01-15 08:33:45,2024-01-15 08:36:00,2.25,10,Central,44957.09604893115,2024-01-15 08:30:00
PA-049,Passenger,Katpadi Junction,2024-01-15 08:28:15,2024-01-15 08:30:30,2024-01-15 08:34:15,2024-01-15 08:36:30,2.25,8,Central,44957.09604893115,2024-01-15 08:30:30
PA-049,Passenger,Katpadi Junction,2024-01-15 08:42:45,2024-01-15 08:45:00,2024-01-15 08:51:45,2024-01-15 08:54:00,2.25,10,Central,45551.94288357586,2024-01-15 08:45:00
PA-049,Passenger,Tambaram,2024-01-15 08:43:15,2024-01-15 08:45:30,2024-01-15 08:52:15,2024-01-15 08:54:30,2.25,8,Central,22962.76241693916,2024-01-15 08:45:30
PA-049,Passenger,Katpadi Junction,2024-01-15 08:57:45,2024-01-15 09:00:00,2024-01-15 09:06:45,2024-01-15 09:09:00,2.25,10,Central,46752.933783476365,2024-01-15 09:00:00
PA-049,Passenger,Tambaram,2024-01-15 08:58:15,2024-01-15 09:00:30,2024-01-15 09:03:15,2024-01-15 09:05:30,2.25,10,Central,24406.186885622094,2024-01-15 09:00:30
PA-049,Passenger,Katpadi Junction,2024-01-15 09:12:45,2024-01-15 09:15:00,2024-01-15 09:20:45,2024-01-15 09:23:00,2.25,11,Central,47971.87901394757,2024-01-15 09:15:00
PA-049,Passenger,Katpadi Junction,2024-01-15 09:13:15,2024-01-15 09:15:30,2024-01-15 09:18:15,2024-01-15 09:20:30,2.25,8,Central,48585.4962853397,2024-01-15 09:15:30
PA-049,Passenger,Katpadi Junction,2024-01-15 09:27:45,2024-01-15 09:30:00,2024-01-15 09:37:45,2024-01-15 09:40:00,2.25,11,Central,49185.89978185259,2024-01-15 09:30:00
PA-049,Passenger,Katpadi Junction,2024-01-15 09:28:15,2024-01-15 09:30:30,2024-01-15 09:35:15,2024-01-15 09:37:30,2.25,11,Central,49777.97875032353,2024-01-15 09:30:30
PA-049,Passenger,Perambur,2024-01-15 09:42:45,2024-01-15 09:45:00,2024-01-15 09:52:45,2024-01-15 09:55:00,2.25,10,Central,50374.73871573533,2024-01-15 09:45:00
PA-049,Passenger,Perambur,2024-01-15 09:43:15,2024-01-15 09:45:30,2024-01-15 09:49:15,2024-01-15 09:51:30,2.25,8,Central,50976.24037252557,2024-01-15 09:45:30
PA-049,Passenger,Tambaram,2024-01-15 09:58:30,2024-01-15 10:00:00,2024-01-15 10:07:30,2024-01-15 10:09:00,1.5,8,Central,28448.43229588807,2024-01-15 10:00:00
PA-049,Passenger,Perambur,2024-01-15 09:59:00,2024-01-15 10:00:30,2024-01-15 10:07:00,2024-01-15 10:08:30,1.5,10,Central,52152.62453735648,2024-01-15 10:00:30
PA-049,Passenger,Perambur,2024-01-15 10:13:30,2024-01-15 10:15:00,2024-01-15 10:19:30,2024-01-15 10:21:00,1.5,9,Central,52746.209378353065,2024-01-15 10:15:00
PA-049,Passenger,Perambur,2024-01-15 10:14:00,2024-01-15 10:15:30,2024-01-15 10:22:00,2024-01-15 10:23:30,1.5,8,Central,53335.60382822896,2024-01-15 10:15:30
PA-049,Passenger,Perambur,2024-01-15 10:28:30,2024-01-15 10:30:00,2024-01-15 10:36:30,2024-01-15 10:38:00,1.5,10,Central,53911.88927336624,2024-01-15 10:30:00
PA-049,Passenger,Perambur,2024-01-15 10:29:00,2024-01-15 10:30:30,2024-01-15 10:34:00,2024-01-15 10:35:30,1.5,10,Central,54472.46324525588,2024-01-15 10:30:30
PA-049,Passenger,Perambur,2024-01-15 10:43:30,2024-01-15 10:45:00,2024-01-15 10:51:30,2024-01-15 10:53:00,1.5,8,Central,55039.13014410841,2024-01-15 10:45:00
PA-049,Passenger,Perambur,2024-01-15 10:44:00,2024-01-15 10:45:30,2024-01-15 10:51:00,2024-01-15 10:52:30,1.5,8,Central,55604.1114611625,2024-01-15 10:45:30
PA-049,Passenger,Katpadi Junction,2024-01-15 10:58:30,2024-01-15 11:00:00,2024-01-15 11:06:30,2024-01-15 11:08:00,1.5,10,Central,35239.93924644835,2024-01-15 11:00:00
PA-049,Passenger,Perambur,2024-01-15 10:59:00,2024-01-15 11:00:30,2024-01-15 11:05:00,2024-01-15 11:06:30,1.5,11,Central,56692.55260703127,2024-01-15 11:00:30
PA-049,Passenger,Perambur,2024-01-15 11:13:30,2024-01-15 11:15:00,2024-01-15 11:23:30,2024-01-15 11:25:00,1.5,11,Central,57239.27488553008,2024-01-15 11:15:00
PA-049,Passenger,Perambur,2024-01-15 11:14:00,2024-01-15 11:15:30,2024-01-15 11:20:00,2024-01-15 11:21:30,1.5,11,Central,57773.92599818054,2024-01-15 11:15:30
PA-049,Passenger,Perambur,2024-01-15 11:28:30,2024-01-15 11:30:00,2024-01-15 11:38:30,2024-01-15 11:40:00,1.5,9,Central,58300.38465118939,2024-01-15 11:30:00
PA-049,Passenger,Katpadi Junction,2024-01-15 11:29:00,2024-01-15 11:30:30,2024-01-15 11:34:00,2024-01-15 11:35:30,1.5,10,Central,39516.00022864436,2024-01-15 11:30:30
PA-049,Passenger,Katpadi Junction,2024-01-15 11:43:30,2024-01-15 11:45:00,2024-01-15 11:51:30,2024-01-15 11:53:00,1.5,11,Central,40154.21647555367,2024-01-15 11:45:00
PA-049,Passenger,Katpadi Junction,2024-01-15 11:44:00,2024-01-15 11:45:30,2024-01-15 11:52:00,2024-01-15 11:53:30,1.5,9,Central,41547.54143202759,2024-01-15 11:45:30
PA-049,Passenger,Perambur,2024-01-15 11:58:30,2024-01-15 12:00:00,2024-01-15 12:03:30,2024-01-15 12:05:00,1.5,9,Central,60401.792398236445,2024-01-15 12:00:00
PA-049,Passenger,Perambur,2024-01-15 11:59:00,2024-01-15 12:00:30,2024-01-15 12:08:00,2024-01-15 12:09:30,1.5,8,Central,60946.113144037816,2024-01-15 12:00:30
PA-049,Passenger,Perambur,2024-01-15 12:13:30,2024-01-15 12:15:00,2024-01-15 12:23:30,2024-01-15 12:25:00,1.5,10,Central,61485.79026843141,2024-01-15 12:15:00
PA-049,Passenger,Perambur,2024-01-15 12:14:00,2024-01-15 12:15:30,2024-01-15 12:22:00,2024-01-15 12:23:30,1.5,10,Central,62030.83760340274,2024-01-15 12:15:30
PA-049,Passenger,Perambur,2024-01-15 12:28:30,2024-01-15 12:30:00,2024-01-15 12:37:30,2024-01-15 12:39:00,1.5,8,Central,62562.83659443,2024-01-15 12:30:00
PA-049,Passenger,Perambur,2024-01-15 12:29:00,2024-01-15 12:30:30,2024-01-15 12:39:00,2024-01-15 12:40:30,1.5,9,Central,63098.11816736133,2024-01-15 12:30:30
PA-049,Passenger,Perambur,2024-01-15 12:43:30,2024-01-15 12:45:00,2024-01-15 12:53:30,2024-01-15 12:55:00,1.5,10,Central,63626.27425695852,2024-01-15 12:45:00
PA-049,Passenger,Perambur,2024-01-15 12:44:00,2024-01-15 12:45:30,2024-01-15 12:51:00,2024-01-15 12:52:30,1.5,11,Central,64152.633408508416,2024-01-15 12:45:30
PA-049,Passenger,Perambur,2024-01-15 12:58:30,2024-01-15 13:00:00,2024-01-15 13:03:30,2024-01-15 13:05:00,1.5,11,Central,64686.82322201229,2024-01-15 13:00:00
PA-049,Passenger,Perambur,2024-01-15 12:59:00,2024-01-15 13:00:30,2024-01-15 13:06:00,2024-01-15 13:07:30,1.5,10,Central,65232.307051658354,2024-01-15 13:00:30
PA-049,Passenger,Perambur,2024-01-15 13:13:30,2024-01-15 13:15:00,2024-01-15 13:21:30,2024-01-15 13:23:00,1.5,10,Central,65786.30848992166,2024-01-15 13:15:00
PA-049,Passenger,Perambur,2024-01-15 13:14:00,2024-01-15 13:15:30,2024-01-15 13:24:00,2024-01-15 13:25:30,1.5,8,Central,66340.96781496896,2024-01-15 13:15:30
PA-049,Passenger,Katpadi Junction,2024-01-15 13:28:30,2024-01-15 13:30:00,2024-01-15 13:38:30,2024-01-15 13:40:00,1.5,8,Central,33054.41351856342,2024-01-15 13:30:00
PA-049,Passenger,Perambur,2024-01-15 13:29:00,2024-01-15 13:30:30,2024-01-15 13:37:00,2024-01-15 13:38:30,1.5,11,Central,67416.95874605844,2024-01-15 13:30:30
PA-049,Passenger,Perambur,2024-01-15 13:43:30,2024-01-15 13:45:00,2024-01-15 13:48:30,2024-01-15 13:50:00,1.5,11,Central,67942.70309767195,2024-01-15 13:45:00
PA-049,Passenger,Perambur,2024-01-15 13:44:00,2024-01-15 13:45:30,2024-01-15 13:53:00,2024-01-15 13:54:30,1.5,9,Central,68465.48970853438,2024-01-15 13:45:30
PA-049,Passenger,Perambur,2024-01-15 13:58:30,2024-01-15 14:00:00,2024-01-15 14:03:30,2024-01-15 14:05:00,1.5,11,Central,68972.72166992689,2024-01-15 14:00:00
PA-049,Passenger,Perambur,2024-01-15 13:59:00,2024-01-15 14:00:30,2024-01-15 14:05:00,2024-01-15 14:06:30,1.5,8,Central,69471.4362850195,2024-01-15 14:00:30
PA-049,Passenger,Perambur,2024-01-15 14:13:30,2024-01-15 14:15:00,2024-01-15 14:18:30,2024-01-15 14:20:00,1.5,11,Central,69964.20736842362,2024-01-15 14:15:00
PA-049,Passenger,Velachery,2024-01-15 14:14:00,2024-01-15 14:15:30,2024-01-15 14:20:00,2024-01-15 14:21:30,1.5,10,Central,70465.69846425636,2024-01-15 14:15:30
PA-049,Passenger,Velachery,2024-01-15 14:28:30,2024-01-15 14:30:00,2024-01-15 14:33:30,2024-01-15 14:35:00,1.5,10,Central,70963.96314245317,2024-01-15 14:30:00
PA-049,Passenger,Velachery,2024-01-15 14:29:00,2024-01-15 14:30:30,2024-01-15 14:39:00,2024-01-15 14:40:30,1.5,10,Central,71468.38685514095,2024-01-15 14:30:30
